timestep_4,region_4,technology_3,parameter,value
hh0022,64ME,heatpumpAirSpace,effConv,3.839533628
hh0023,64ME,heatpumpAirSpace,effConv,2.684165177
hh0024,64ME,heatpumpAirSpace,effConv,3.505780081
hh0001,86SE,heatpumpAirSpace,effConv,2.546225522
hh0002,86SE,heatpumpAirSpace,effConv,3.142346328
hh0003,86SE,heatpumpAirSpace,effConv,3.244517336
hh0004,86SE,heatpumpAirSpace,effConv,3.766881076
hh0005,86SE,heatpumpAirSpace,effConv,3.983948739
hh0006,86SE,heatpumpAirSpace,effConv,3.806834761
hh0007,86SE,heatpumpAirSpace,effConv,3.901075633
hh0008,86SE,heatpumpAirSpace,effConv,3.995081528
hh0009,86SE,heatpumpAirSpace,effConv,4.045378814
hh0010,86SE,heatpumpAirSpace,effConv,4.06
hh0011,86SE,heatpumpAirSpace,effConv,4.06
hh0012,86SE,heatpumpAirSpace,effConv,4.06
hh0013,86SE,heatpumpAirSpace,effConv,4.056983297
hh0014,86SE,heatpumpAirSpace,effConv,4.053966593
hh0015,86SE,heatpumpAirSpace,effConv,4.06
hh0016,86SE,heatpumpAirSpace,effConv,4.06
hh0017,86SE,heatpumpAirSpace,effConv,4.04281383
hh0018,86SE,heatpumpAirSpace,effConv,3.978053535
hh0019,86SE,heatpumpAirSpace,effConv,3.934729879
hh0020,86SE,heatpumpAirSpace,effConv,3.922713705
hh0021,86SE,heatpumpAirSpace,effConv,3.440372147
hh0022,86SE,heatpumpAirSpace,effConv,3.870716214
hh0023,86SE,heatpumpAirSpace,effConv,2.18
hh0024,86SE,heatpumpAirSpace,effConv,3.055376148
hh0001,87SE,heatpumpAirSpace,effConv,2.546225522
hh0002,87SE,heatpumpAirSpace,effConv,3.142346328
hh0003,87SE,heatpumpAirSpace,effConv,3.244517336
hh0004,87SE,heatpumpAirSpace,effConv,3.766881076
hh0005,87SE,heatpumpAirSpace,effConv,3.983948739
hh0006,87SE,heatpumpAirSpace,effConv,3.806834761
hh0007,87SE,heatpumpAirSpace,effConv,3.901075633
hh0008,87SE,heatpumpAirSpace,effConv,3.995081528
hh0009,87SE,heatpumpAirSpace,effConv,4.045378814
hh0010,87SE,heatpumpAirSpace,effConv,4.06
hh0011,87SE,heatpumpAirSpace,effConv,4.06
hh0012,87SE,heatpumpAirSpace,effConv,4.06
hh0013,87SE,heatpumpAirSpace,effConv,4.056983297
hh0014,87SE,heatpumpAirSpace,effConv,4.053966593
hh0015,87SE,heatpumpAirSpace,effConv,4.06
hh0016,87SE,heatpumpAirSpace,effConv,4.06
hh0017,87SE,heatpumpAirSpace,effConv,4.04281383
hh0018,87SE,heatpumpAirSpace,effConv,3.978053535
hh0019,87SE,heatpumpAirSpace,effConv,3.934729879
hh0020,87SE,heatpumpAirSpace,effConv,3.922713705
hh0021,87SE,heatpumpAirSpace,effConv,3.440372147
hh0022,87SE,heatpumpAirSpace,effConv,3.870716214
hh0023,87SE,heatpumpAirSpace,effConv,2.18
hh0024,87SE,heatpumpAirSpace,effConv,3.055376148
hh0001,88SE,heatpumpAirSpace,effConv,2.546225522
hh0002,88SE,heatpumpAirSpace,effConv,3.142346328
hh0003,88SE,heatpumpAirSpace,effConv,3.244517336
hh0004,88SE,heatpumpAirSpace,effConv,3.766881076
hh0005,88SE,heatpumpAirSpace,effConv,3.983948739
hh0006,88SE,heatpumpAirSpace,effConv,3.806834761
hh0007,88SE,heatpumpAirSpace,effConv,3.901075633
hh0008,88SE,heatpumpAirSpace,effConv,3.995081528
hh0009,88SE,heatpumpAirSpace,effConv,4.045378814
hh0010,88SE,heatpumpAirSpace,effConv,4.06
hh0011,88SE,heatpumpAirSpace,effConv,4.06
hh0012,88SE,heatpumpAirSpace,effConv,4.06
hh0013,88SE,heatpumpAirSpace,effConv,4.056983297
hh0014,88SE,heatpumpAirSpace,effConv,4.053966593
hh0015,88SE,heatpumpAirSpace,effConv,4.06
hh0016,88SE,heatpumpAirSpace,effConv,4.06
hh0017,88SE,heatpumpAirSpace,effConv,4.04281383
hh0018,88SE,heatpumpAirSpace,effConv,3.978053535
hh0019,88SE,heatpumpAirSpace,effConv,3.934729879
hh0020,88SE,heatpumpAirSpace,effConv,3.922713705
hh0021,88SE,heatpumpAirSpace,effConv,3.440372147
hh0022,88SE,heatpumpAirSpace,effConv,3.870716214
hh0023,88SE,heatpumpAirSpace,effConv,2.18
hh0024,88SE,heatpumpAirSpace,effConv,3.055376148
hh0001,89SE,heatpumpAirSpace,effConv,2.546225522
hh0002,89SE,heatpumpAirSpace,effConv,3.142346328
hh0003,89SE,heatpumpAirSpace,effConv,3.244517336
hh0004,89SE,heatpumpAirSpace,effConv,3.766881076
hh0005,89SE,heatpumpAirSpace,effConv,3.983948739
hh0006,89SE,heatpumpAirSpace,effConv,3.806834761
hh0007,89SE,heatpumpAirSpace,effConv,3.901075633
hh0008,89SE,heatpumpAirSpace,effConv,3.995081528
hh0009,89SE,heatpumpAirSpace,effConv,4.045378814
hh0010,89SE,heatpumpAirSpace,effConv,4.06
hh0011,89SE,heatpumpAirSpace,effConv,4.06
hh0012,89SE,heatpumpAirSpace,effConv,4.06
hh0013,89SE,heatpumpAirSpace,effConv,4.056983297
hh0014,89SE,heatpumpAirSpace,effConv,4.053966593
hh0015,89SE,heatpumpAirSpace,effConv,4.06
hh0016,89SE,heatpumpAirSpace,effConv,4.06
hh0017,89SE,heatpumpAirSpace,effConv,4.04281383
hh0018,89SE,heatpumpAirSpace,effConv,3.978053535
hh0019,89SE,heatpumpAirSpace,effConv,3.934729879
hh0020,89SE,heatpumpAirSpace,effConv,3.922713705
hh0021,89SE,heatpumpAirSpace,effConv,3.440372147
hh0022,89SE,heatpumpAirSpace,effConv,3.870716214
hh0023,89SE,heatpumpAirSpace,effConv,2.18
hh0024,89SE,heatpumpAirSpace,effConv,3.055376148
hh0001,90UK,heatpumpAirSpace,effConv,3.781600275
hh0002,90UK,heatpumpAirSpace,effConv,3.694485939
hh0003,90UK,heatpumpAirSpace,effConv,3.473343994
hh0004,90UK,heatpumpAirSpace,effConv,3.511244332
hh0005,90UK,heatpumpAirSpace,effConv,3.897048922
hh0006,90UK,heatpumpAirSpace,effConv,3.758556685
hh0007,90UK,heatpumpAirSpace,effConv,3.602564308
hh0008,90UK,heatpumpAirSpace,effConv,3.867013145
hh0009,90UK,heatpumpAirSpace,effConv,4.007319694
hh0010,90UK,heatpumpAirSpace,effConv,4.032457964
hh0011,90UK,heatpumpAirSpace,effConv,4.06
hh0012,90UK,heatpumpAirSpace,effConv,4.06
hh0013,90UK,heatpumpAirSpace,effConv,4.057483049
hh0014,90UK,heatpumpAirSpace,effConv,4.058741525
hh0015,90UK,heatpumpAirSpace,effConv,4.06
hh0016,90UK,heatpumpAirSpace,effConv,4.06
hh0017,90UK,heatpumpAirSpace,effConv,4.06
hh0018,90UK,heatpumpAirSpace,effConv,4.01979086
hh0019,90UK,heatpumpAirSpace,effConv,3.890183756
hh0020,90UK,heatpumpAirSpace,effConv,3.84219133
hh0021,90UK,heatpumpAirSpace,effConv,3.709406459
hh0022,90UK,heatpumpAirSpace,effConv,3.07
hh0023,90UK,heatpumpAirSpace,effConv,3.720058628
hh0024,90UK,heatpumpAirSpace,effConv,3.593041076
hh0001,91UK,heatpumpAirSpace,effConv,3.781600275
hh0002,91UK,heatpumpAirSpace,effConv,3.694485939
hh0003,91UK,heatpumpAirSpace,effConv,3.473343994
hh0004,91UK,heatpumpAirSpace,effConv,3.511244332
hh0005,91UK,heatpumpAirSpace,effConv,3.897048922
hh0006,91UK,heatpumpAirSpace,effConv,3.758556685
hh0007,91UK,heatpumpAirSpace,effConv,3.602564308
hh0008,91UK,heatpumpAirSpace,effConv,3.867013145
hh0009,91UK,heatpumpAirSpace,effConv,4.007319694
hh0010,91UK,heatpumpAirSpace,effConv,4.032457964
hh0011,91UK,heatpumpAirSpace,effConv,4.06
hh0012,91UK,heatpumpAirSpace,effConv,4.06
hh0013,91UK,heatpumpAirSpace,effConv,4.057483049
hh0014,91UK,heatpumpAirSpace,effConv,4.058741525
hh0015,91UK,heatpumpAirSpace,effConv,4.06
hh0016,91UK,heatpumpAirSpace,effConv,4.06
hh0017,91UK,heatpumpAirSpace,effConv,4.06
hh0018,91UK,heatpumpAirSpace,effConv,4.01979086
hh0019,91UK,heatpumpAirSpace,effConv,3.890183756
hh0020,91UK,heatpumpAirSpace,effConv,3.84219133
hh0021,91UK,heatpumpAirSpace,effConv,3.709406459
hh0022,91UK,heatpumpAirSpace,effConv,3.07
hh0023,91UK,heatpumpAirSpace,effConv,3.720058628
hh0024,91UK,heatpumpAirSpace,effConv,3.593041076
hh0001,92UK,heatpumpAirSpace,effConv,3.781600275
hh0002,92UK,heatpumpAirSpace,effConv,3.694485939
hh0003,92UK,heatpumpAirSpace,effConv,3.473343994
hh0004,92UK,heatpumpAirSpace,effConv,3.511244332
hh0005,92UK,heatpumpAirSpace,effConv,3.897048922
hh0006,92UK,heatpumpAirSpace,effConv,3.758556685
hh0007,92UK,heatpumpAirSpace,effConv,3.602564308
hh0008,92UK,heatpumpAirSpace,effConv,3.867013145
hh0009,92UK,heatpumpAirSpace,effConv,4.007319694
hh0010,92UK,heatpumpAirSpace,effConv,4.032457964
hh0011,92UK,heatpumpAirSpace,effConv,4.06
hh0012,92UK,heatpumpAirSpace,effConv,4.06
hh0013,92UK,heatpumpAirSpace,effConv,4.057483049
hh0014,92UK,heatpumpAirSpace,effConv,4.058741525
hh0015,92UK,heatpumpAirSpace,effConv,4.06
hh0016,92UK,heatpumpAirSpace,effConv,4.06
hh0017,92UK,heatpumpAirSpace,effConv,4.06
hh0018,92UK,heatpumpAirSpace,effConv,4.01979086
hh0019,92UK,heatpumpAirSpace,effConv,3.890183756
hh0020,92UK,heatpumpAirSpace,effConv,3.84219133
hh0021,92UK,heatpumpAirSpace,effConv,3.709406459
hh0022,92UK,heatpumpAirSpace,effConv,3.07
hh0023,92UK,heatpumpAirSpace,effConv,3.720058628
hh0024,92UK,heatpumpAirSpace,effConv,3.593041076
hh0001,93UK,heatpumpAirSpace,effConv,3.781600275
hh0002,93UK,heatpumpAirSpace,effConv,3.694485939
hh0003,93UK,heatpumpAirSpace,effConv,3.473343994
hh0004,93UK,heatpumpAirSpace,effConv,3.511244332
hh0005,93UK,heatpumpAirSpace,effConv,3.897048922
hh0006,93UK,heatpumpAirSpace,effConv,3.758556685
hh0007,93UK,heatpumpAirSpace,effConv,3.602564308
hh0008,93UK,heatpumpAirSpace,effConv,3.867013145
hh0009,93UK,heatpumpAirSpace,effConv,4.007319694
hh0010,93UK,heatpumpAirSpace,effConv,4.032457964
hh0011,93UK,heatpumpAirSpace,effConv,4.06
hh0012,93UK,heatpumpAirSpace,effConv,4.06
hh0013,93UK,heatpumpAirSpace,effConv,4.057483049
hh0014,93UK,heatpumpAirSpace,effConv,4.058741525
hh0015,93UK,heatpumpAirSpace,effConv,4.06
hh0016,93UK,heatpumpAirSpace,effConv,4.06
hh0017,93UK,heatpumpAirSpace,effConv,4.06
hh0018,93UK,heatpumpAirSpace,effConv,4.01979086
hh0019,93UK,heatpumpAirSpace,effConv,3.890183756
hh0020,93UK,heatpumpAirSpace,effConv,3.84219133
hh0021,93UK,heatpumpAirSpace,effConv,3.709406459
hh0022,93UK,heatpumpAirSpace,effConv,3.07
hh0023,93UK,heatpumpAirSpace,effConv,3.720058628
hh0024,93UK,heatpumpAirSpace,effConv,3.593041076
hh0001,94UK,heatpumpAirSpace,effConv,3.781600275
hh0002,94UK,heatpumpAirSpace,effConv,3.694485939
hh0003,94UK,heatpumpAirSpace,effConv,3.473343994
hh0004,94UK,heatpumpAirSpace,effConv,3.511244332
hh0005,94UK,heatpumpAirSpace,effConv,3.897048922
hh0006,94UK,heatpumpAirSpace,effConv,3.758556685
hh0007,94UK,heatpumpAirSpace,effConv,3.602564308
hh0008,94UK,heatpumpAirSpace,effConv,3.867013145
hh0009,94UK,heatpumpAirSpace,effConv,4.007319694
hh0010,94UK,heatpumpAirSpace,effConv,4.032457964
hh0011,94UK,heatpumpAirSpace,effConv,4.06
hh0012,94UK,heatpumpAirSpace,effConv,4.06
hh0013,94UK,heatpumpAirSpace,effConv,4.057483049
hh0014,94UK,heatpumpAirSpace,effConv,4.058741525
hh0015,94UK,heatpumpAirSpace,effConv,4.06
hh0016,94UK,heatpumpAirSpace,effConv,4.06
hh0017,94UK,heatpumpAirSpace,effConv,4.06
hh0018,94UK,heatpumpAirSpace,effConv,4.01979086
hh0019,94UK,heatpumpAirSpace,effConv,3.890183756
hh0020,94UK,heatpumpAirSpace,effConv,3.84219133
hh0021,94UK,heatpumpAirSpace,effConv,3.709406459
hh0022,94UK,heatpumpAirSpace,effConv,3.07
hh0023,94UK,heatpumpAirSpace,effConv,3.720058628
hh0024,94UK,heatpumpAirSpace,effConv,3.593041076
hh0001,95UK,heatpumpAirSpace,effConv,3.781600275
hh0002,95UK,heatpumpAirSpace,effConv,3.694485939
hh0003,95UK,heatpumpAirSpace,effConv,3.473343994
hh0004,95UK,heatpumpAirSpace,effConv,3.511244332
hh0005,95UK,heatpumpAirSpace,effConv,3.897048922
hh0006,95UK,heatpumpAirSpace,effConv,3.758556685
hh0007,95UK,heatpumpAirSpace,effConv,3.602564308
hh0008,95UK,heatpumpAirSpace,effConv,3.867013145
hh0009,95UK,heatpumpAirSpace,effConv,4.007319694
hh0010,95UK,heatpumpAirSpace,effConv,4.032457964
hh0011,95UK,heatpumpAirSpace,effConv,4.06
hh0012,95UK,heatpumpAirSpace,effConv,4.06
hh0013,95UK,heatpumpAirSpace,effConv,4.057483049
hh0014,95UK,heatpumpAirSpace,effConv,4.058741525
hh0015,95UK,heatpumpAirSpace,effConv,4.06
hh0016,95UK,heatpumpAirSpace,effConv,4.06
hh0017,95UK,heatpumpAirSpace,effConv,4.06
hh0018,95UK,heatpumpAirSpace,effConv,4.01979086
hh0019,95UK,heatpumpAirSpace,effConv,3.890183756
hh0020,95UK,heatpumpAirSpace,effConv,3.84219133
hh0021,95UK,heatpumpAirSpace,effConv,3.709406459
hh0022,95UK,heatpumpAirSpace,effConv,3.07
hh0023,95UK,heatpumpAirSpace,effConv,3.720058628
hh0024,95UK,heatpumpAirSpace,effConv,3.593041076
hh0001,65RS,heatpumpAirSpace,effConv,2.569953576
hh0002,65RS,heatpumpAirSpace,effConv,3.117976679
hh0003,65RS,heatpumpAirSpace,effConv,3.209624268
hh0004,65RS,heatpumpAirSpace,effConv,3.693050868
hh0005,65RS,heatpumpAirSpace,effConv,3.814571423
hh0006,65RS,heatpumpAirSpace,effConv,3.718450913
hh0007,65RS,heatpumpAirSpace,effConv,3.871662044
hh0008,65RS,heatpumpAirSpace,effConv,4.000583205
hh0009,65RS,heatpumpAirSpace,effConv,4.035849015
hh0010,65RS,heatpumpAirSpace,effConv,4.06
hh0011,65RS,heatpumpAirSpace,effConv,4.06
hh0012,65RS,heatpumpAirSpace,effConv,4.06
hh0013,65RS,heatpumpAirSpace,effConv,4.06
hh0014,65RS,heatpumpAirSpace,effConv,4.06
hh0015,65RS,heatpumpAirSpace,effConv,4.06
hh0016,65RS,heatpumpAirSpace,effConv,4.06
hh0017,65RS,heatpumpAirSpace,effConv,4.016568569
hh0018,65RS,heatpumpAirSpace,effConv,3.97904322
hh0019,65RS,heatpumpAirSpace,effConv,3.78666119
hh0020,65RS,heatpumpAirSpace,effConv,3.793378995
hh0021,65RS,heatpumpAirSpace,effConv,3.28848787
hh0022,65RS,heatpumpAirSpace,effConv,3.770443195
hh0023,65RS,heatpumpAirSpace,effConv,2.185
hh0024,65RS,heatpumpAirSpace,effConv,2.96670342
hh0001,77LT,heatpumpAirSpace,effConv,2.854470115
hh0002,77LT,heatpumpAirSpace,effConv,3.534841849
hh0003,77LT,heatpumpAirSpace,effConv,3.451613652
hh0004,77LT,heatpumpAirSpace,effConv,3.649714008
hh0005,77LT,heatpumpAirSpace,effConv,3.738438379
hh0006,77LT,heatpumpAirSpace,effConv,3.498938616
hh0007,77LT,heatpumpAirSpace,effConv,3.658100518
hh0008,77LT,heatpumpAirSpace,effConv,3.874220385
hh0009,77LT,heatpumpAirSpace,effConv,4.046387673
hh0010,77LT,heatpumpAirSpace,effConv,4.06
hh0011,77LT,heatpumpAirSpace,effConv,4.06
hh0012,77LT,heatpumpAirSpace,effConv,4.06
hh0013,77LT,heatpumpAirSpace,effConv,4.06
hh0014,77LT,heatpumpAirSpace,effConv,4.06
hh0015,77LT,heatpumpAirSpace,effConv,4.06
hh0016,77LT,heatpumpAirSpace,effConv,4.06
hh0017,77LT,heatpumpAirSpace,effConv,4.029406867
hh0018,77LT,heatpumpAirSpace,effConv,4.008256869
hh0019,77LT,heatpumpAirSpace,effConv,3.835534634
hh0020,77LT,heatpumpAirSpace,effConv,3.743762371
hh0021,77LT,heatpumpAirSpace,effConv,3.453525056
hh0022,77LT,heatpumpAirSpace,effConv,3.557619678
hh0023,77LT,heatpumpAirSpace,effConv,2.45
hh0024,77LT,heatpumpAirSpace,effConv,3.164584323
hh0001,57SI,heatpumpAirSpace,effConv,2.875760398
hh0002,57SI,heatpumpAirSpace,effConv,3.392064884
hh0003,57SI,heatpumpAirSpace,effConv,3.179949643
hh0004,57SI,heatpumpAirSpace,effConv,3.750707958
hh0005,57SI,heatpumpAirSpace,effConv,3.877025468
hh0006,57SI,heatpumpAirSpace,effConv,3.695960356
hh0007,57SI,heatpumpAirSpace,effConv,3.793708344
hh0008,57SI,heatpumpAirSpace,effConv,3.910674577
hh0009,57SI,heatpumpAirSpace,effConv,4.03066306
hh0010,57SI,heatpumpAirSpace,effConv,4.06
hh0011,57SI,heatpumpAirSpace,effConv,4.054542364
hh0012,57SI,heatpumpAirSpace,effConv,4.06
hh0013,57SI,heatpumpAirSpace,effConv,4.06
hh0014,57SI,heatpumpAirSpace,effConv,4.06
hh0015,57SI,heatpumpAirSpace,effConv,4.06
hh0016,57SI,heatpumpAirSpace,effConv,4.06
hh0017,57SI,heatpumpAirSpace,effConv,4.050260792
hh0018,57SI,heatpumpAirSpace,effConv,4.002727525
hh0019,57SI,heatpumpAirSpace,effConv,3.829948958
hh0020,57SI,heatpumpAirSpace,effConv,3.924478447
hh0021,57SI,heatpumpAirSpace,effConv,3.082105811
hh0022,57SI,heatpumpAirSpace,effConv,3.548672651
hh0023,57SI,heatpumpAirSpace,effConv,2.65
hh0024,57SI,heatpumpAirSpace,effConv,3.310808911
hh0001,12PT,heatpumpAirSpace,effConv,2.546225522
hh0002,12PT,heatpumpAirSpace,effConv,3.142346328
hh0003,12PT,heatpumpAirSpace,effConv,3.244517336
hh0004,12PT,heatpumpAirSpace,effConv,3.766881076
hh0005,12PT,heatpumpAirSpace,effConv,3.983948739
hh0006,12PT,heatpumpAirSpace,effConv,3.806834761
hh0007,12PT,heatpumpAirSpace,effConv,3.901075633
hh0008,12PT,heatpumpAirSpace,effConv,3.995081528
hh0009,12PT,heatpumpAirSpace,effConv,4.045378814
hh0010,12PT,heatpumpAirSpace,effConv,4.06
hh0011,12PT,heatpumpAirSpace,effConv,4.06
hh0012,12PT,heatpumpAirSpace,effConv,4.06
hh0013,12PT,heatpumpAirSpace,effConv,4.056983297
hh0014,12PT,heatpumpAirSpace,effConv,4.053966593
hh0015,12PT,heatpumpAirSpace,effConv,4.06
hh0016,12PT,heatpumpAirSpace,effConv,4.06
hh0017,12PT,heatpumpAirSpace,effConv,4.04281383
hh0018,12PT,heatpumpAirSpace,effConv,3.978053535
hh0019,12PT,heatpumpAirSpace,effConv,3.934729879
hh0020,12PT,heatpumpAirSpace,effConv,3.922713705
hh0021,12PT,heatpumpAirSpace,effConv,3.440372147
hh0022,12PT,heatpumpAirSpace,effConv,3.870716214
hh0023,12PT,heatpumpAirSpace,effConv,2.18
hh0024,12PT,heatpumpAirSpace,effConv,3.055376148
hh0001,13PT,heatpumpAirSpace,effConv,2.546225522
hh0002,13PT,heatpumpAirSpace,effConv,3.142346328
hh0003,13PT,heatpumpAirSpace,effConv,3.244517336
hh0004,13PT,heatpumpAirSpace,effConv,3.766881076
hh0005,13PT,heatpumpAirSpace,effConv,3.983948739
hh0006,13PT,heatpumpAirSpace,effConv,3.806834761
hh0007,13PT,heatpumpAirSpace,effConv,3.901075633
hh0008,13PT,heatpumpAirSpace,effConv,3.995081528
hh0009,13PT,heatpumpAirSpace,effConv,4.045378814
hh0010,13PT,heatpumpAirSpace,effConv,4.06
hh0011,13PT,heatpumpAirSpace,effConv,4.06
hh0012,13PT,heatpumpAirSpace,effConv,4.06
hh0013,13PT,heatpumpAirSpace,effConv,4.056983297
hh0014,13PT,heatpumpAirSpace,effConv,4.053966593
hh0015,13PT,heatpumpAirSpace,effConv,4.06
hh0016,13PT,heatpumpAirSpace,effConv,4.06
hh0017,13PT,heatpumpAirSpace,effConv,4.04281383
hh0018,13PT,heatpumpAirSpace,effConv,3.978053535
hh0019,13PT,heatpumpAirSpace,effConv,3.934729879
hh0020,13PT,heatpumpAirSpace,effConv,3.922713705
hh0021,13PT,heatpumpAirSpace,effConv,3.440372147
hh0022,13PT,heatpumpAirSpace,effConv,3.870716214
hh0023,13PT,heatpumpAirSpace,effConv,2.18
hh0024,13PT,heatpumpAirSpace,effConv,3.055376148
hh0001,47CH,heatpumpAirSpace,effConv,2.648358276
hh0002,47CH,heatpumpAirSpace,effConv,3.345098751
hh0003,47CH,heatpumpAirSpace,effConv,3.116823236
hh0004,47CH,heatpumpAirSpace,effConv,3.653902558
hh0005,47CH,heatpumpAirSpace,effConv,3.67953941
hh0006,47CH,heatpumpAirSpace,effConv,3.490656041
hh0007,47CH,heatpumpAirSpace,effConv,3.6440029
hh0008,47CH,heatpumpAirSpace,effConv,3.774010853
hh0009,47CH,heatpumpAirSpace,effConv,3.935998245
hh0010,47CH,heatpumpAirSpace,effConv,4.055335369
hh0011,47CH,heatpumpAirSpace,effConv,4.049492053
hh0012,47CH,heatpumpAirSpace,effConv,4.05591078
hh0013,47CH,heatpumpAirSpace,effConv,4.047740301
hh0014,47CH,heatpumpAirSpace,effConv,4.05358762
hh0015,47CH,heatpumpAirSpace,effConv,4.045982164
hh0016,47CH,heatpumpAirSpace,effConv,4.06
hh0017,47CH,heatpumpAirSpace,effConv,3.959771877
hh0018,47CH,heatpumpAirSpace,effConv,3.929315466
hh0019,47CH,heatpumpAirSpace,effConv,3.727983352
hh0020,47CH,heatpumpAirSpace,effConv,3.774274388
hh0021,47CH,heatpumpAirSpace,effConv,3.15282742
hh0022,47CH,heatpumpAirSpace,effConv,3.412897536
hh0023,47CH,heatpumpAirSpace,effConv,2.520080765
hh0024,47CH,heatpumpAirSpace,effConv,3.201719546
hh0001,48CH,heatpumpAirSpace,effConv,2.648358276
hh0002,48CH,heatpumpAirSpace,effConv,3.345098751
hh0003,48CH,heatpumpAirSpace,effConv,3.116823236
hh0004,48CH,heatpumpAirSpace,effConv,3.653902558
hh0005,48CH,heatpumpAirSpace,effConv,3.67953941
hh0006,48CH,heatpumpAirSpace,effConv,3.490656041
hh0007,48CH,heatpumpAirSpace,effConv,3.6440029
hh0008,48CH,heatpumpAirSpace,effConv,3.774010853
hh0009,48CH,heatpumpAirSpace,effConv,3.935998245
hh0010,48CH,heatpumpAirSpace,effConv,4.055335369
hh0011,48CH,heatpumpAirSpace,effConv,4.049492053
hh0012,48CH,heatpumpAirSpace,effConv,4.05591078
hh0013,48CH,heatpumpAirSpace,effConv,4.047740301
hh0014,48CH,heatpumpAirSpace,effConv,4.05358762
hh0015,48CH,heatpumpAirSpace,effConv,4.045982164
hh0016,48CH,heatpumpAirSpace,effConv,4.06
hh0017,48CH,heatpumpAirSpace,effConv,3.959771877
hh0018,48CH,heatpumpAirSpace,effConv,3.929315466
hh0019,48CH,heatpumpAirSpace,effConv,3.727983352
hh0020,48CH,heatpumpAirSpace,effConv,3.774274388
hh0021,48CH,heatpumpAirSpace,effConv,3.15282742
hh0022,48CH,heatpumpAirSpace,effConv,3.412897536
hh0023,48CH,heatpumpAirSpace,effConv,2.522687203
hh0024,48CH,heatpumpAirSpace,effConv,3.201719546
