timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
30th < 2040,EU,none,none,engine < engineProLow < methaneEngineProLowCC,none,none,costOprConv,1.2174057582325442e-5,one node
30th < 2040,nonEU,none,none,engine < engineProLow < methaneEngineProLowCC,none,none,costOprConv,1.2046400782682918e-5,one node
30th < 2040,EU,none,none,powerToX < pefc,none,none,costOprConv,1.2869415083003627e-5,one node
30th < 2040,nonEU,none,none,powerToX < pefc,none,none,costOprConv,1.2496625196946414e-5,one node
30th < 2040,EU,none,none,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,costOprConv,1935.792757726758,one node
30th < 2040,nonEU,none,none,proHeat < heatpumpPro < heatpumpGroundProLow,none,none,costOprConv,158.8786803412774,one node
30th < 2040,EU,none,none,fossil < coalPlant < coalDh,none,none,costOprConv,1.8181195901128457e-5,one node
30th < 2040,nonEU,none,none,fossil < coalPlant < coalDh,none,none,costOprConv,1.7824626073898996e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chpCC < chpSyngasDhCC,none,none,costOprConv,1.0284923953063642e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chpCC < chpSyngasDhCC,none,none,costOprConv,1.0210997179103556e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chp < chpGreenWasteProLow,none,none,costOprConv,1.7730690162718636e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chp < chpGreenWasteProLow,none,none,costOprConv,1.5697634441947697e-5,one node
30th < 2040,EU,none,none,spaceHeat < heatpumpSpace < heatpumpAirSpace,none,none,costOprConv,6.631006421120074e-5,one node
30th < 2040,nonEU,none,none,spaceHeat < heatpumpSpace < heatpumpAirSpace,none,none,costOprConv,6.549199360139417e-5,one node
30th < 2040,EU,none,none,fossil < nuclearPlant < nuclearProMed,none,none,costOprConv,1.3738175174551383e-5,one node
30th < 2040,nonEU,none,none,fossil < nuclearPlant < nuclearProMed,none,none,costOprConv,1.3169152972260365e-5,one node
30th < 2040,EU,none,none,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,costOprConv,958.9513081986178,one node
30th < 2040,nonEU,none,none,bioConversionOil < hydrothermalLiquefaction < htlGreenWaste,none,none,costOprConv,181.89263654161334,one node
30th < 2040,EU,none,none,fossil < oil < oilToHvc,none,none,costOprConv,104.9296295732621,one node
30th < 2040,nonEU,none,none,fossil < oil < oilToHvc,none,none,costOprConv,39.310985188956046,one node
30th < 2040,EU,none,none,powerToX < electrolysis < alkElectrolysis,none,none,costOprConv,1476.870390274391,one node
30th < 2040,nonEU,none,none,powerToX < electrolysis < alkElectrolysis,none,none,costOprConv,128.8858061623478,one node
30th < 2040,EU,none,none,fossil < oil < oilPlantProMedCC,none,none,costOprConv,1.0520090763492536e-5,one node
30th < 2040,nonEU,none,none,fossil < oil < oilPlantProMedCC,none,none,costOprConv,1.0471003399868444e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chp < chpSyngasProLow,none,none,costOprConv,2.278372726283661e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chp < chpSyngasProLow,none,none,costOprConv,2.2754106886623185e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chp < chpDigestateProLow,none,none,costOprConv,2.6764446242764894e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chp < chpDigestateProLow,none,none,costOprConv,2.237059841244645e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chp < chpWoodProLow,none,none,costOprConv,2.302847578639121e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chp < chpWoodProLow,none,none,costOprConv,2.334799527534567e-5,one node
30th < 2040,EU,none,none,engine < engineProLow < syngasEngineProLow,none,none,costOprConv,2.2505165812086113e-5,one node
30th < 2040,nonEU,none,none,engine < engineProLow < syngasEngineProLow,none,none,costOprConv,2.2485993701931452e-5,one node
30th < 2040,EU,none,none,engine < engineDh < methaneEngineDhCC,none,none,costOprConv,1.0835972482647421e-5,one node
30th < 2040,nonEU,none,none,engine < engineDh < methaneEngineDhCC,none,none,costOprConv,1.0701766190909837e-5,one node
30th < 2040,EU,none,none,wasteConversionChp < wasteChpCC < chpWasteProLowCC,none,none,costOprConv,1.3050703307706436e-5,one node
30th < 2040,nonEU,none,none,wasteConversionChp < wasteChpCC < chpWasteProLowCC,none,none,costOprConv,1.0886532550276698e-5,one node
30th < 2040,EU,none,none,wasteConversionChp < wasteChp < chpWasteDh,none,none,costOprConv,1.0686960632102982e-5,one node
30th < 2040,EU,none,none,engine < engineDh < syngasEngineDh,none,none,costOprConv,1.930379211645622e-5,one node
30th < 2040,nonEU,none,none,engine < engineDh < syngasEngineDh,none,none,costOprConv,1.9193327661369134e-5,one node
30th < 2040,EU,none,none,engine < engineProMed < syngasEngineProMedCC,none,none,costOprConv,1.5701361178407008e-5,one node
30th < 2040,nonEU,none,none,engine < engineProMed < syngasEngineProMedCC,none,none,costOprConv,1.5763094816797078e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chpCC < chpSyngasProLowCC,none,none,costOprConv,1.0732253378109e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chpCC < chpSyngasProLowCC,none,none,costOprConv,1.0626702077835136e-5,one node
30th < 2040,EU,none,none,networkHeat < heatGrid < districtHeatPro,none,none,costOprConv,8.608628847018371,one node
30th < 2040,nonEU,none,none,networkHeat < heatGrid < districtHeatPro,none,none,costOprConv,0.17826083769851878,one node
30th < 2040,EU,none,none,spaceHeat < heatpumpSpace < heatpumpGroundSpace,none,none,costOprConv,8.063904879601059e-5,one node
30th < 2040,nonEU,none,none,spaceHeat < heatpumpSpace < heatpumpGroundSpace,none,none,costOprConv,6.849357131984232e-5,one node
30th < 2040,EU,none,none,bioConversionChp < chp < chpWoodDh,none,none,costOprConv,1.2599128327354918e-5,one node
30th < 2040,nonEU,none,none,bioConversionChp < chp < chpWoodDh,none,none,costOprConv,1.2457378532818617e-5,one node
30th < 2040,EU,none,none,fossil < nuclearPlant < nuclearDh,none,none,costOprConv,1.4123162935848492e-5,one node
30th < 2040,nonEU,none,none,fossil < nuclearPlant < nuclearDh,none,none,costOprConv,1.3761116990044015e-5,one node
30th < 2040,EU,none,none,powerToX < directAirCapture,none,none,costOprConv,3553.1486210795924,one node
30th < 2040,nonEU,none,none,powerToX < directAirCapture,none,none,costOprConv,9.234392501969367,one node
30th < 2040,EU,none,none,bioConversionBiogas < digestion < digestionSludge,none,none,costOprConv,1.0561935917625412e-5,one node
30th < 2040,nonEU,none,none,bioConversionBiogas < digestion < digestionSludge,none,none,costOprConv,1.6484697187757863e-5,one node
30th < 2040,EU,none,none,engine < engineProMed < bioGasEngineProMedCC,none,none,costOprConv,1.3235625142311772e-5,one node
30th < 2040,nonEU,none,none,engine < engineProMed < bioGasEngineProMedCC,none,none,costOprConv,1.3268773287322092e-5,one node
30th < 2040,EU < AT < at < 50AT,none,none,wind < onshore < onshore_c,none,none,costOprConv,70.76073528708487,one node
30th < 2040,EU < AT < at < 51AT,none,none,wind < onshore < onshore_c,none,none,costOprConv,140.90389851315996,one node
30th < 2040,EU < BE < be < 28BE,none,none,wind < onshore < onshore_c,none,none,costOprConv,6.458739201193902e-5,one node
30th < 2040,EU < BG < bg < 66BG,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.9338415215902985e-5,one node
30th < 2040,EU < CZ < cz < 39CZ,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.411109230312635e-5,one node
30th < 2040,EU < CZ < cz < 40CZ,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.9718246050386854e-5,one node
30th < 2040,EU < DE < de < 31DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0001974973839980936,one node
30th < 2040,EU < DE < de < 32DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.395744803006847e-5,one node
30th < 2040,EU < DE < de < 33DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.047095669744481e-5,one node
30th < 2040,EU < DE < de < 34DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.6502056239908223e-5,one node
30th < 2040,EU < DE < de < 35DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.817014336800433e-5,one node
30th < 2040,EU < DE < de < 36DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.204513420132037e-5,one node
30th < 2040,EU < DE < de < 37DE,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.885254086474504e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,none,none,wind < onshore < onshore_c,none,none,costOprConv,8.851513759696343e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0005961319873909,one node
30th < 2040,EU < EE < ee < 73EE,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00011069650135997812,one node
30th < 2040,EU < ES < es < 01ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.5762876755360366e-5,one node
30th < 2040,EU < ES < es < 02ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,6.723811481364181e-5,one node
30th < 2040,EU < ES < es < 03ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.4629364857547043e-5,one node
30th < 2040,EU < ES < es < 04ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,6.054672408383869e-5,one node
30th < 2040,EU < ES < es < 05ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,8.691606694737065e-5,one node
30th < 2040,EU < ES < es < 06ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,141.1240057616935,one node
30th < 2040,EU < ES < es < 07ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0017606503857625288,one node
30th < 2040,EU < ES < es < 08ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.180752412022208e-5,one node
30th < 2040,EU < ES < es < 09ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,273.42664801071874,one node
30th < 2040,EU < ES < es < 10ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,307.77239054236463,one node
30th < 2040,EU < ES < es < 11ES,none,none,wind < onshore < onshore_c,none,none,costOprConv,606.067104744819,one node
30th < 2040,EU < FI < fi < 74FI,none,none,wind < onshore < onshore_c,none,none,costOprConv,334.91051104542044,one node
30th < 2040,EU < FI < fi < 75FI,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.887684532791331e-5,one node
30th < 2040,EU < FR < fr < 14FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.7894030794953805e-5,one node
30th < 2040,EU < FR < fr < 15FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.6835345603609312e-5,one node
30th < 2040,EU < FR < fr < 16FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,108.90808355452339,one node
30th < 2040,EU < FR < fr < 17FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.158874211457727e-5,one node
30th < 2040,EU < FR < fr < 18FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.7737041387055122e-5,one node
30th < 2040,EU < FR < fr < 19FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,101.69457052508275,one node
30th < 2040,EU < FR < fr < 20FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,133.0741379105192,one node
30th < 2040,EU < FR < fr < 21FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.9820910241763197e-5,one node
30th < 2040,EU < FR < fr < 22FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00012677969829770507,one node
30th < 2040,EU < FR < fr < 23FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.167548941193835e-5,one node
30th < 2040,EU < FR < fr < 24FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.690319848053118e-5,one node
30th < 2040,EU < FR < fr < 25FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.6674500495621166e-5,one node
30th < 2040,EU < FR < fr < 26FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.6280806033297418e-5,one node
30th < 2040,EU < FR < fr < 27FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.6513117945200134e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,none,none,wind < onshore < onshore_c,none,none,costOprConv,9.617789266952226,one node
30th < 2040,EU < GR < gr < 68GR,none,none,wind < onshore < onshore_c,none,none,costOprConv,260.4230534010813,one node
30th < 2040,EU < GR < gr < 69GR,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00021055812795673474,one node
30th < 2040,EU < HR < hr < 62HR,none,none,wind < onshore < onshore_c,none,none,costOprConv,184.5118639792254,one node
30th < 2040,EU < HU < hu < 58HU,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0002590913666971498,one node
30th < 2040,EU < IE < ie < 96IE,none,none,wind < onshore < onshore_c,none,none,costOprConv,78.66384597024312,one node
30th < 2040,EU < IT < it_cn < 53IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0003022641882646834,one node
30th < 2040,EU < IT < it_cs < 54IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,138.77000730955115,one node
30th < 2040,EU < IT < it_n < 52IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00013200875398152224,one node
30th < 2040,EU < IT < it_s < 55IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.7400845786414097e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0008958811537960392,one node
30th < 2040,EU < IT < it_sic < 56IT,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.002758408394093656,one node
30th < 2040,EU < LT < lt < 77LT,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00017816746075686175,one node
30th < 2040,EU < LU < lu < 29LU,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.932978832575471e-5,one node
30th < 2040,EU < LV < lv < 78LV,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00013957653114295626,one node
30th < 2040,EU < NL < nl < 30NL,none,none,wind < onshore < onshore_c,none,none,costOprConv,36.20462505927596,one node
30th < 2040,EU < PL < pl < 41PL,none,none,wind < onshore < onshore_c,none,none,costOprConv,7.931645094540647e-5,one node
30th < 2040,EU < PL < pl < 42PL,none,none,wind < onshore < onshore_c,none,none,costOprConv,233.93736289150672,one node
30th < 2040,EU < PL < pl < 43PL,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.6622704343913097e-5,one node
30th < 2040,EU < PL < pl < 44PL,none,none,wind < onshore < onshore_c,none,none,costOprConv,5.023797159779911e-5,one node
30th < 2040,EU < PL < pl < 45PL,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00011838030765320635,one node
30th < 2040,EU < PT < pt < 12PT,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.5044130372261e-5,one node
30th < 2040,EU < PT < pt < 13PT,none,none,wind < onshore < onshore_c,none,none,costOprConv,7.793619635416541e-5,one node
30th < 2040,EU < RO < ro < 59RO,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.0001672166044095059,one node
30th < 2040,EU < RO < ro < 60RO,none,none,wind < onshore < onshore_c,none,none,costOprConv,6.261595203039536e-5,one node
30th < 2040,EU < RO < ro < 61RO,none,none,wind < onshore < onshore_c,none,none,costOprConv,243.69519339311117,one node
30th < 2040,EU < SE < se_1 < 86SE,none,none,wind < onshore < onshore_c,none,none,costOprConv,229.92407693881844,one node
30th < 2040,EU < SE < se_2 < 87SE,none,none,wind < onshore < onshore_c,none,none,costOprConv,5.7999336830398234e-5,one node
30th < 2040,EU < SE < se_3 < 88SE,none,none,wind < onshore < onshore_c,none,none,costOprConv,237.05920574265687,one node
30th < 2040,EU < SE < se_4 < 89SE,none,none,wind < onshore < onshore_c,none,none,costOprConv,13.180714540876826,one node
30th < 2040,EU < SI < si < 57SI,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00018556315984580158,one node
30th < 2040,EU < SK < sk < 46SK,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.005975948764612e-5,one node
30th < 2040,nonEU < AL < al < 70AL,none,none,wind < onshore < onshore_c,none,none,costOprConv,18.050881312119923,one node
30th < 2040,nonEU < BA < ba < 63BA,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00011055351819174548,one node
30th < 2040,nonEU < CH < ch < 47CH,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.2812949293991027e-5,one node
30th < 2040,nonEU < CH < ch < 48CH,none,none,wind < onshore < onshore_c,none,none,costOprConv,4.566236598989567e-5,one node
30th < 2040,nonEU < ME < me < 64ME,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.4880037876296475e-5,one node
30th < 2040,nonEU < MK < mk < 67MK,none,none,wind < onshore < onshore_c,none,none,costOprConv,5.0364231408422116e-5,one node
30th < 2040,nonEU < NO < no_m < 83NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.0465012388632656e-5,one node
30th < 2040,nonEU < NO < no_n < 84NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,60.77075575392612,one node
30th < 2040,nonEU < NO < no_n < 85NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,34.988878274422994,one node
30th < 2040,nonEU < NO < no_s < 79NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,0.00026208637776564393,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.825305496553667e-5,one node
30th < 2040,nonEU < NO < no_s < 81NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.749879751661042e-5,one node
30th < 2040,nonEU < NO < no_s < 82NO,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.8973151763201177e-5,one node
30th < 2040,nonEU < RS < rs < 65RS,none,none,wind < onshore < onshore_c,none,none,costOprConv,1.669062366973486e-5,one node
30th < 2040,nonEU < UK < ni < 95UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.80604710533378,one node
30th < 2040,nonEU < UK < uk < 90UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.9260095871825105e-5,one node
30th < 2040,nonEU < UK < uk < 91UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,9.517612366333482e-5,one node
30th < 2040,nonEU < UK < uk < 92UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,3.508705321328672e-5,one node
30th < 2040,nonEU < UK < uk < 93UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,66.56206465820893,one node
30th < 2040,nonEU < UK < uk < 94UK,none,none,wind < onshore < onshore_c,none,none,costOprConv,2.8918919473550575e-5,one node
30th < 2040,EU,none,none,engine < engineProLow < bioGasEngineProLowCC,none,none,costOprConv,1.025188029666722e-5,one node
30th < 2040,EU < AT < at < 49AT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.2007437065541201e-5,one node
30th < 2040,EU < AT < at < 50AT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1683172150566263e-5,one node
30th < 2040,EU < AT < at < 51AT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.322997504205553e-5,one node
30th < 2040,EU < BG < bg < 66BG,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.7922721627150764e-5,one node
30th < 2040,EU < CZ < cz < 39CZ,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.133073265099088e-5,one node
30th < 2040,EU < CZ < cz < 40CZ,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0305045549845966e-5,one node
30th < 2040,EU < DE < de < 32DE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.01188590451784e-5,one node
30th < 2040,EU < DE < de < 35DE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0279429754434876e-5,one node
30th < 2040,EU < DE < de < 36DE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0681650551699006e-5,one node
30th < 2040,EU < DE < de < 37DE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0724912069864559e-5,one node
30th < 2040,EU < DK < dk_e < 72DK,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0210097705848494e-5,one node
30th < 2040,EU < DK < dk_w < 38DK,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1170794996602664e-5,one node
30th < 2040,EU < ES < es < 01ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.6819545249710208e-5,one node
30th < 2040,EU < ES < es < 02ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.166412850949999e-5,one node
30th < 2040,EU < ES < es < 03ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.7130567864996263e-5,one node
30th < 2040,EU < ES < es < 04ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,7.303064433556588e-5,one node
30th < 2040,EU < ES < es < 05ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,4.347182256020649e-5,one node
30th < 2040,EU < ES < es < 06ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,3.878331189383305e-5,one node
30th < 2040,EU < ES < es < 07ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,6.800358063120126e-5,one node
30th < 2040,EU < ES < es < 08ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,6.301562325178492e-5,one node
30th < 2040,EU < ES < es < 09ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,7.966760482726459e-5,one node
30th < 2040,EU < ES < es < 10ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,6.46278228080227e-5,one node
30th < 2040,EU < ES < es < 11ES,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,8.290234346393423e-5,one node
30th < 2040,EU < FR < fr < 14FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.3321427663579102e-5,one node
30th < 2040,EU < FR < fr < 15FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.472244410863927e-5,one node
30th < 2040,EU < FR < fr < 16FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.350718894149023e-5,one node
30th < 2040,EU < FR < fr < 17FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.2500898811191961e-5,one node
30th < 2040,EU < FR < fr < 18FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1506147382511458e-5,one node
30th < 2040,EU < FR < fr < 19FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.4604072748712186e-5,one node
30th < 2040,EU < FR < fr < 20FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1782375999177113e-5,one node
30th < 2040,EU < FR < fr < 21FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1559660211516368e-5,one node
30th < 2040,EU < FR < fr < 22FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0690912424799699e-5,one node
30th < 2040,EU < FR < fr < 23FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1409634827219418e-5,one node
30th < 2040,EU < FR < fr < 24FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.142964171073247e-5,one node
30th < 2040,EU < FR < fr < 25FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0213120118647514e-5,one node
30th < 2040,EU < FR < fr < 26FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0095806583139181e-5,one node
30th < 2040,EU < FR < fr < 27FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.07059525726146e-5,one node
30th < 2040,EU < FR < fr_co < 99FR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.793958186517913e-5,one node
30th < 2040,EU < GR < gr < 68GR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.6490336006842035e-5,one node
30th < 2040,EU < GR < gr < 69GR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,3.068670112909131e-5,one node
30th < 2040,EU < HR < hr < 62HR,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.631678991766829e-5,one node
30th < 2040,EU < HU < hu < 58HU,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0728505486715995e-5,one node
30th < 2040,EU < IT < it_cn < 53IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.3734941365725576e-5,one node
30th < 2040,EU < IT < it_cs < 54IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.3949278989425081e-5,one node
30th < 2040,EU < IT < it_n < 52IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.4896876594735321e-5,one node
30th < 2040,EU < IT < it_s < 55IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.6872324947812616e-5,one node
30th < 2040,EU < IT < it_sar < 98IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.8232310404052594e-5,one node
30th < 2040,EU < IT < it_sic < 56IT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.21586792191873e-5,one node
30th < 2040,EU < LT < lt < 77LT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1326940810187256e-5,one node
30th < 2040,EU < LV < lv < 78LV,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0391272154337125e-5,one node
30th < 2040,EU < PT < pt < 12PT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,3.743279851355116e-5,one node
30th < 2040,EU < PT < pt < 13PT,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,8.693938425089948e-5,one node
30th < 2040,EU < RO < ro < 59RO,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.6433302411494974e-5,one node
30th < 2040,EU < RO < ro < 60RO,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,3.15157583735343e-5,one node
30th < 2040,EU < RO < ro < 61RO,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,3.490932886095015e-5,one node
30th < 2040,EU < SE < se_3 < 88SE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0199621439651352e-5,one node
30th < 2040,EU < SE < se_4 < 89SE,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0085104211708814e-5,one node
30th < 2040,EU < SI < si < 57SI,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.5964052324775208e-5,one node
30th < 2040,EU < SK < sk < 46SK,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.1288238258251749e-5,one node
30th < 2040,nonEU < AL < al < 70AL,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.0306385409839417e-5,one node
30th < 2040,nonEU < BA < ba < 63BA,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.1749009939604988e-5,one node
30th < 2040,nonEU < CH < ch < 47CH,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.0828894685295536e-5,one node
30th < 2040,nonEU < CH < ch < 48CH,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.2663779981277457e-5,one node
30th < 2040,nonEU < ME < me < 64ME,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.944524736457677e-5,one node
30th < 2040,nonEU < MK < mk < 67MK,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,2.202614879238474e-5,one node
30th < 2040,nonEU < NO < no_s < 79NO,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.2416788798902814e-5,one node
30th < 2040,nonEU < NO < no_s < 80NO,none,none,solar < rooftopResi_a < pvResi_a,none,none,costOprConv,1.199503994253993e-5,one node
