iteration,crudeOil,HVC,CHP,LTH,MTH,HTH,DH,SpaceHeating,rawBiogas,syngas,coal
198,0.0,0.0,0.0,0.0,0.0,0.0,-466.0725541762748,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,-342.123975988387,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,-583.920682767716,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,-449.08831026885855,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,-489.0398736845689,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,-581.6794436555358,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,-476.019063617132,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,-588.342504513157,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,-477.6809855002368,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,-375.821335007653,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,-484.1486527915172,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,-427.9606646838967,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,-385.7056758439968,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,-600.9508309560184,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0,-523.2865020951945,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,-411.3428566705135,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,-610.7300274357943,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,-569.5933807862444,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,-536.6150905746673,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,-597.1601173028627,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,-350.2638428960686,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,-352.9353724360165,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0,-422.7925846295551,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,-346.9597797375646,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,-428.05268162493655,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,-378.8917153289097,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,-498.468276898116,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0,-492.5147588472992,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0,-437.6121702514153,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,-337.17901381310804,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,-388.645683004963,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,-383.4717239955627,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,-464.7384604892208,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,-572.0000593958424,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,-439.0098400545448,0.0,0.0,0.0,0.0
