timestep_4,region_4,technology_3,parameter,value
hh0318,24FR,heatpumpAirSpace,effConv,3.908362933
hh0319,24FR,heatpumpAirSpace,effConv,3.899931804
hh0320,24FR,heatpumpAirSpace,effConv,3.9545373
hh0321,24FR,heatpumpAirSpace,effConv,3.98645714
hh0322,24FR,heatpumpAirSpace,effConv,3.989736697
hh0323,24FR,heatpumpAirSpace,effConv,3.98489353
hh0324,24FR,heatpumpAirSpace,effConv,3.97918855
hh0325,24FR,heatpumpAirSpace,effConv,3.864133158
hh0326,24FR,heatpumpAirSpace,effConv,3.895004543
hh0327,24FR,heatpumpAirSpace,effConv,3.951824066
hh0328,24FR,heatpumpAirSpace,effConv,3.967413463
hh0329,24FR,heatpumpAirSpace,effConv,4.002081315
hh0330,24FR,heatpumpAirSpace,effConv,4.04047629
hh0331,24FR,heatpumpAirSpace,effConv,4.026612063
hh0332,24FR,heatpumpAirSpace,effConv,3.917291977
hh0333,24FR,heatpumpAirSpace,effConv,3.850448592
hh0334,24FR,heatpumpAirSpace,effConv,3.847479065
hh0335,24FR,heatpumpAirSpace,effConv,3.900524669
hh0336,24FR,heatpumpAirSpace,effConv,4.023357716
hh0337,24FR,heatpumpAirSpace,effConv,4.029881774
hh0338,24FR,heatpumpAirSpace,effConv,4.052682289
hh0339,24FR,heatpumpAirSpace,effConv,4.025722719
hh0340,24FR,heatpumpAirSpace,effConv,3.999607715
hh0341,24FR,heatpumpAirSpace,effConv,3.95359911
hh0342,24FR,heatpumpAirSpace,effConv,4.011928102
hh0343,24FR,heatpumpAirSpace,effConv,4.020894667
hh0344,24FR,heatpumpAirSpace,effConv,4.051050459
hh0345,24FR,heatpumpAirSpace,effConv,4.058374545
hh0346,24FR,heatpumpAirSpace,effConv,4.058374545
hh0347,24FR,heatpumpAirSpace,effConv,4.06
hh0348,24FR,heatpumpAirSpace,effConv,4.059187272
hh0349,24FR,heatpumpAirSpace,effConv,3.813087563
hh0350,24FR,heatpumpAirSpace,effConv,3.784786833
hh0351,24FR,heatpumpAirSpace,effConv,3.865294005
hh0352,24FR,heatpumpAirSpace,effConv,3.877832892
hh0353,24FR,heatpumpAirSpace,effConv,3.9476901
hh0354,24FR,heatpumpAirSpace,effConv,4.058374282
hh0355,24FR,heatpumpAirSpace,effConv,3.907448123
hh0356,24FR,heatpumpAirSpace,effConv,3.751004064
hh0357,24FR,heatpumpAirSpace,effConv,3.859152603
hh0358,24FR,heatpumpAirSpace,effConv,3.935203761
hh0359,24FR,heatpumpAirSpace,effConv,3.916724433
hh0360,24FR,heatpumpAirSpace,effConv,3.81761707
hh0361,24FR,heatpumpAirSpace,effConv,3.99393432
hh0362,24FR,heatpumpAirSpace,effConv,3.830275436
hh0363,24FR,heatpumpAirSpace,effConv,3.639592274
hh0364,24FR,heatpumpAirSpace,effConv,3.558428596
hh0365,24FR,heatpumpAirSpace,effConv,3.509837131
hh0366,24FR,heatpumpAirSpace,effConv,3.640167635
hh0367,24FR,heatpumpAirSpace,effConv,3.794530606
hh0368,24FR,heatpumpAirSpace,effConv,3.877736613
hh0369,24FR,heatpumpAirSpace,effConv,3.938059453
hh0370,24FR,heatpumpAirSpace,effConv,3.996352346
hh0371,24FR,heatpumpAirSpace,effConv,3.909784031
hh0372,24FR,heatpumpAirSpace,effConv,3.990673826
hh0373,24FR,heatpumpAirSpace,effConv,3.930709469
hh0374,24FR,heatpumpAirSpace,effConv,3.93479176
hh0375,24FR,heatpumpAirSpace,effConv,3.900001311
hh0376,24FR,heatpumpAirSpace,effConv,3.947705634
hh0377,24FR,heatpumpAirSpace,effConv,3.995520575
hh0378,24FR,heatpumpAirSpace,effConv,4.007032131
hh0379,24FR,heatpumpAirSpace,effConv,4.021725285
hh0380,24FR,heatpumpAirSpace,effConv,3.878147903
hh0381,24FR,heatpumpAirSpace,effConv,3.765702086
hh0382,24FR,heatpumpAirSpace,effConv,3.796775956
hh0383,24FR,heatpumpAirSpace,effConv,3.723456569
hh0384,24FR,heatpumpAirSpace,effConv,3.768515106
hh0385,24FR,heatpumpAirSpace,effConv,3.831287395
hh0386,24FR,heatpumpAirSpace,effConv,3.871094786
hh0387,24FR,heatpumpAirSpace,effConv,3.806221555
hh0388,24FR,heatpumpAirSpace,effConv,3.861187806
hh0389,24FR,heatpumpAirSpace,effConv,3.843674272
hh0390,24FR,heatpumpAirSpace,effConv,3.833782171
hh0391,24FR,heatpumpAirSpace,effConv,3.905995041
hh0392,24FR,heatpumpAirSpace,effConv,3.711369646
hh0393,24FR,heatpumpAirSpace,effConv,3.418273195
hh0394,24FR,heatpumpAirSpace,effConv,3.389656813
hh0395,24FR,heatpumpAirSpace,effConv,3.476700401
hh0396,24FR,heatpumpAirSpace,effConv,3.321689817
hh0397,24FR,heatpumpAirSpace,effConv,3.335146811
hh0398,24FR,heatpumpAirSpace,effConv,3.298162622
hh0399,24FR,heatpumpAirSpace,effConv,3.287607331
hh0400,24FR,heatpumpAirSpace,effConv,3.297831771
hh0401,24FR,heatpumpAirSpace,effConv,3.351868239
hh0402,24FR,heatpumpAirSpace,effConv,3.446400337
hh0403,24FR,heatpumpAirSpace,effConv,3.4844826
hh0404,24FR,heatpumpAirSpace,effConv,3.42828658
hh0405,24FR,heatpumpAirSpace,effConv,3.44217473
hh0406,24FR,heatpumpAirSpace,effConv,3.50547188
hh0407,24FR,heatpumpAirSpace,effConv,3.551828182
hh0408,24FR,heatpumpAirSpace,effConv,3.755130347
hh0409,24FR,heatpumpAirSpace,effConv,3.685700153
hh0410,24FR,heatpumpAirSpace,effConv,3.506201146
hh0411,24FR,heatpumpAirSpace,effConv,3.359266368
hh0412,24FR,heatpumpAirSpace,effConv,3.314233366
hh0413,24FR,heatpumpAirSpace,effConv,3.315956441
hh0414,24FR,heatpumpAirSpace,effConv,3.305408661
hh0415,24FR,heatpumpAirSpace,effConv,3.205546353
hh0416,24FR,heatpumpAirSpace,effConv,3.144944876
hh0417,24FR,heatpumpAirSpace,effConv,3.1045605
hh0418,24FR,heatpumpAirSpace,effConv,3.279137795
hh0419,24FR,heatpumpAirSpace,effConv,3.399525706
hh0420,24FR,heatpumpAirSpace,effConv,3.35092969
hh0421,24FR,heatpumpAirSpace,effConv,3.328153914
hh0422,24FR,heatpumpAirSpace,effConv,3.250066418
hh0423,24FR,heatpumpAirSpace,effConv,3.345466719
hh0424,24FR,heatpumpAirSpace,effConv,3.516353186
hh0425,24FR,heatpumpAirSpace,effConv,3.684864564
hh0426,24FR,heatpumpAirSpace,effConv,3.676033609
hh0427,24FR,heatpumpAirSpace,effConv,3.851298977
hh0428,24FR,heatpumpAirSpace,effConv,3.772224316
hh0429,24FR,heatpumpAirSpace,effConv,3.704248165
hh0430,24FR,heatpumpAirSpace,effConv,3.702478709
hh0431,24FR,heatpumpAirSpace,effConv,3.462441108
hh0432,24FR,heatpumpAirSpace,effConv,3.461691632
hh0433,24FR,heatpumpAirSpace,effConv,3.349158355
hh0434,24FR,heatpumpAirSpace,effConv,3.105434581
hh0435,24FR,heatpumpAirSpace,effConv,3.049833012
hh0436,24FR,heatpumpAirSpace,effConv,2.915
hh0437,24FR,heatpumpAirSpace,effConv,3.01330084
hh0438,24FR,heatpumpAirSpace,effConv,3.105636999
hh0001,25FR,heatpumpAirSpace,effConv,3.28475179
hh0002,25FR,heatpumpAirSpace,effConv,3.211979607
hh0003,25FR,heatpumpAirSpace,effConv,3.190719788
hh0004,25FR,heatpumpAirSpace,effConv,3.405037137
hh0005,25FR,heatpumpAirSpace,effConv,3.60381592
hh0006,25FR,heatpumpAirSpace,effConv,3.776080547
hh0007,25FR,heatpumpAirSpace,effConv,3.810437662
hh0008,25FR,heatpumpAirSpace,effConv,3.842887757
hh0009,25FR,heatpumpAirSpace,effConv,3.807757326
hh0010,25FR,heatpumpAirSpace,effConv,3.659281446
hh0011,25FR,heatpumpAirSpace,effConv,3.725425129
hh0012,25FR,heatpumpAirSpace,effConv,3.707494654
hh0013,25FR,heatpumpAirSpace,effConv,3.937330712
hh0014,25FR,heatpumpAirSpace,effConv,3.760382638
hh0015,25FR,heatpumpAirSpace,effConv,3.554150152
hh0016,25FR,heatpumpAirSpace,effConv,3.632514247
hh0017,25FR,heatpumpAirSpace,effConv,3.709069598
hh0018,25FR,heatpumpAirSpace,effConv,3.745785919
hh0019,25FR,heatpumpAirSpace,effConv,3.821250236
hh0020,25FR,heatpumpAirSpace,effConv,3.6779218
hh0021,25FR,heatpumpAirSpace,effConv,3.818538686
hh0022,25FR,heatpumpAirSpace,effConv,3.961073227
hh0023,25FR,heatpumpAirSpace,effConv,4.001308592
hh0024,25FR,heatpumpAirSpace,effConv,3.902637328
hh0025,25FR,heatpumpAirSpace,effConv,3.734398592
hh0026,25FR,heatpumpAirSpace,effConv,3.864522955
hh0027,25FR,heatpumpAirSpace,effConv,3.67371436
hh0028,25FR,heatpumpAirSpace,effConv,3.651810232
hh0029,25FR,heatpumpAirSpace,effConv,3.651478455
hh0030,25FR,heatpumpAirSpace,effConv,3.5835917
hh0031,25FR,heatpumpAirSpace,effConv,3.348266016
hh0032,25FR,heatpumpAirSpace,effConv,3.284083731
hh0033,25FR,heatpumpAirSpace,effConv,3.396579286
hh0034,25FR,heatpumpAirSpace,effConv,3.513409993
hh0035,25FR,heatpumpAirSpace,effConv,3.379220705
hh0036,25FR,heatpumpAirSpace,effConv,3.427153827
hh0037,25FR,heatpumpAirSpace,effConv,3.307537078
hh0038,25FR,heatpumpAirSpace,effConv,3.545452512
hh0039,25FR,heatpumpAirSpace,effConv,3.584817016
hh0040,25FR,heatpumpAirSpace,effConv,3.473622723
hh0041,25FR,heatpumpAirSpace,effConv,3.403146333
hh0042,25FR,heatpumpAirSpace,effConv,3.663632244
hh0043,25FR,heatpumpAirSpace,effConv,3.53231572
hh0044,25FR,heatpumpAirSpace,effConv,3.834556173
hh0045,25FR,heatpumpAirSpace,effConv,3.774694197
hh0046,25FR,heatpumpAirSpace,effConv,3.72719056
hh0047,25FR,heatpumpAirSpace,effConv,3.632775157
hh0048,25FR,heatpumpAirSpace,effConv,3.589314387
hh0049,25FR,heatpumpAirSpace,effConv,3.482924375
hh0050,25FR,heatpumpAirSpace,effConv,3.499854284
hh0051,25FR,heatpumpAirSpace,effConv,3.571522887
hh0052,25FR,heatpumpAirSpace,effConv,3.697237183
hh0053,25FR,heatpumpAirSpace,effConv,3.548745303
hh0054,25FR,heatpumpAirSpace,effConv,3.405070737
hh0055,25FR,heatpumpAirSpace,effConv,3.294554381
hh0056,25FR,heatpumpAirSpace,effConv,3.199469501
hh0057,25FR,heatpumpAirSpace,effConv,3.242209274
hh0058,25FR,heatpumpAirSpace,effConv,3.4604227
hh0059,25FR,heatpumpAirSpace,effConv,3.471074357
hh0060,25FR,heatpumpAirSpace,effConv,3.490778341
hh0061,25FR,heatpumpAirSpace,effConv,3.663346825
hh0062,25FR,heatpumpAirSpace,effConv,3.785197545
hh0063,25FR,heatpumpAirSpace,effConv,3.846991457
hh0064,25FR,heatpumpAirSpace,effConv,3.93615764
hh0065,25FR,heatpumpAirSpace,effConv,3.894872302
hh0066,25FR,heatpumpAirSpace,effConv,3.809285498
hh0067,25FR,heatpumpAirSpace,effConv,3.934708225
hh0068,25FR,heatpumpAirSpace,effConv,3.935613536
hh0069,25FR,heatpumpAirSpace,effConv,3.92974998
hh0070,25FR,heatpumpAirSpace,effConv,3.9008783
hh0071,25FR,heatpumpAirSpace,effConv,3.863945219
hh0072,25FR,heatpumpAirSpace,effConv,3.992314874
hh0073,25FR,heatpumpAirSpace,effConv,4.028257193
hh0074,25FR,heatpumpAirSpace,effConv,3.982420352
hh0075,25FR,heatpumpAirSpace,effConv,3.987370353
hh0076,25FR,heatpumpAirSpace,effConv,3.86174663
hh0077,25FR,heatpumpAirSpace,effConv,3.514404449
hh0078,25FR,heatpumpAirSpace,effConv,3.373349598
hh0079,25FR,heatpumpAirSpace,effConv,3.236873218
hh0080,25FR,heatpumpAirSpace,effConv,3.518427268
hh0081,25FR,heatpumpAirSpace,effConv,3.6034181
hh0082,25FR,heatpumpAirSpace,effConv,3.778645002
hh0083,25FR,heatpumpAirSpace,effConv,3.74986346
hh0084,25FR,heatpumpAirSpace,effConv,3.689932248
hh0085,25FR,heatpumpAirSpace,effConv,3.77105593
hh0086,25FR,heatpumpAirSpace,effConv,3.952847305
hh0087,25FR,heatpumpAirSpace,effConv,3.908073213
hh0088,25FR,heatpumpAirSpace,effConv,3.918893775
hh0089,25FR,heatpumpAirSpace,effConv,3.974119934
hh0090,25FR,heatpumpAirSpace,effConv,3.919908437
hh0091,25FR,heatpumpAirSpace,effConv,3.99309087
hh0092,25FR,heatpumpAirSpace,effConv,3.868314555
hh0093,25FR,heatpumpAirSpace,effConv,3.690220126
hh0094,25FR,heatpumpAirSpace,effConv,3.626483791
hh0095,25FR,heatpumpAirSpace,effConv,3.496189879
hh0096,25FR,heatpumpAirSpace,effConv,3.446018697
hh0097,25FR,heatpumpAirSpace,effConv,3.631952742
hh0098,25FR,heatpumpAirSpace,effConv,3.521657173
hh0099,25FR,heatpumpAirSpace,effConv,3.405152198
hh0100,25FR,heatpumpAirSpace,effConv,3.371261732
hh0101,25FR,heatpumpAirSpace,effConv,3.338028229
hh0102,25FR,heatpumpAirSpace,effConv,3.428584722
hh0103,25FR,heatpumpAirSpace,effConv,3.564622732
hh0104,25FR,heatpumpAirSpace,effConv,3.664568574
hh0105,25FR,heatpumpAirSpace,effConv,3.616209806
hh0106,25FR,heatpumpAirSpace,effConv,3.809835966
hh0107,25FR,heatpumpAirSpace,effConv,3.872135914
hh0108,25FR,heatpumpAirSpace,effConv,3.965255009
hh0109,25FR,heatpumpAirSpace,effConv,3.791622729
hh0110,25FR,heatpumpAirSpace,effConv,3.812688127
hh0111,25FR,heatpumpAirSpace,effConv,3.967528739
hh0112,25FR,heatpumpAirSpace,effConv,3.975016562
hh0113,25FR,heatpumpAirSpace,effConv,3.91092548
hh0114,25FR,heatpumpAirSpace,effConv,3.700315082
hh0115,25FR,heatpumpAirSpace,effConv,3.760240263
hh0116,25FR,heatpumpAirSpace,effConv,3.733988702
hh0117,25FR,heatpumpAirSpace,effConv,3.528101092
hh0118,25FR,heatpumpAirSpace,effConv,3.532429605
hh0119,25FR,heatpumpAirSpace,effConv,3.5667435
hh0120,25FR,heatpumpAirSpace,effConv,3.686289772
hh0121,25FR,heatpumpAirSpace,effConv,3.678413635
hh0122,25FR,heatpumpAirSpace,effConv,3.851974129
hh0123,25FR,heatpumpAirSpace,effConv,3.848250234
hh0124,25FR,heatpumpAirSpace,effConv,3.891317557
hh0125,25FR,heatpumpAirSpace,effConv,3.878541983
hh0126,25FR,heatpumpAirSpace,effConv,3.797801777
hh0127,25FR,heatpumpAirSpace,effConv,3.630213333
hh0128,25FR,heatpumpAirSpace,effConv,3.665333125
hh0129,25FR,heatpumpAirSpace,effConv,3.822031127
hh0130,25FR,heatpumpAirSpace,effConv,3.828943966
hh0131,25FR,heatpumpAirSpace,effConv,3.888289536
hh0132,25FR,heatpumpAirSpace,effConv,3.946326811
hh0133,25FR,heatpumpAirSpace,effConv,3.961938417
hh0134,25FR,heatpumpAirSpace,effConv,3.998032872
hh0135,25FR,heatpumpAirSpace,effConv,4.002920633
hh0136,25FR,heatpumpAirSpace,effConv,4.007004595
hh0137,25FR,heatpumpAirSpace,effConv,3.99722143
hh0138,25FR,heatpumpAirSpace,effConv,3.91247462
hh0139,25FR,heatpumpAirSpace,effConv,3.966014858
hh0140,25FR,heatpumpAirSpace,effConv,3.977539845
hh0141,25FR,heatpumpAirSpace,effConv,4.033124451
hh0142,25FR,heatpumpAirSpace,effConv,4.046981785
hh0143,25FR,heatpumpAirSpace,effConv,4.028196985
hh0144,25FR,heatpumpAirSpace,effConv,3.895080667
hh0145,25FR,heatpumpAirSpace,effConv,3.961105037
hh0146,25FR,heatpumpAirSpace,effConv,3.91079805
hh0147,25FR,heatpumpAirSpace,effConv,3.976590186
hh0148,25FR,heatpumpAirSpace,effConv,3.993755489
hh0149,25FR,heatpumpAirSpace,effConv,4.039656886
hh0150,25FR,heatpumpAirSpace,effConv,4.049430063
hh0151,25FR,heatpumpAirSpace,effConv,4.06
hh0152,25FR,heatpumpAirSpace,effConv,4.053496338
hh0153,25FR,heatpumpAirSpace,effConv,4.052682026
hh0154,25FR,heatpumpAirSpace,effConv,4.05349528
hh0155,25FR,heatpumpAirSpace,effConv,4.055123109
hh0156,25FR,heatpumpAirSpace,effConv,4.053496865
hh0157,25FR,heatpumpAirSpace,effConv,4.051057102
hh0158,25FR,heatpumpAirSpace,effConv,4.055123109
hh0159,25FR,heatpumpAirSpace,effConv,4.04779904
hh0160,25FR,heatpumpAirSpace,effConv,4.048613893
hh0161,25FR,heatpumpAirSpace,effConv,4.044546022
hh0162,25FR,heatpumpAirSpace,effConv,4.049429535
hh0163,25FR,heatpumpAirSpace,effConv,4.053496865
hh0164,25FR,heatpumpAirSpace,effConv,4.05674909
hh0165,25FR,heatpumpAirSpace,effConv,4.059187272
hh0166,25FR,heatpumpAirSpace,effConv,4.057561817
hh0167,25FR,heatpumpAirSpace,effConv,4.051869562
hh0168,25FR,heatpumpAirSpace,effConv,4.024990157
hh0169,25FR,heatpumpAirSpace,effConv,4.001297151
hh0170,25FR,heatpumpAirSpace,effConv,4.038034135
hh0171,25FR,heatpumpAirSpace,effConv,4.05024173
hh0172,25FR,heatpumpAirSpace,effConv,4.049428212
hh0173,25FR,heatpumpAirSpace,effConv,4.04617174
hh0174,25FR,heatpumpAirSpace,effConv,4.06
hh0175,25FR,heatpumpAirSpace,effConv,4.06
hh0176,25FR,heatpumpAirSpace,effConv,4.06
hh0177,25FR,heatpumpAirSpace,effConv,4.06
hh0178,25FR,heatpumpAirSpace,effConv,4.06
hh0179,25FR,heatpumpAirSpace,effConv,4.06
hh0180,25FR,heatpumpAirSpace,effConv,4.06
hh0181,25FR,heatpumpAirSpace,effConv,4.06
hh0182,25FR,heatpumpAirSpace,effConv,4.06
hh0183,25FR,heatpumpAirSpace,effConv,4.06
hh0184,25FR,heatpumpAirSpace,effConv,4.06
hh0185,25FR,heatpumpAirSpace,effConv,4.06
hh0186,25FR,heatpumpAirSpace,effConv,4.06
hh0187,25FR,heatpumpAirSpace,effConv,4.06
hh0188,25FR,heatpumpAirSpace,effConv,4.057561817
hh0189,25FR,heatpumpAirSpace,effConv,4.06
hh0190,25FR,heatpumpAirSpace,effConv,4.05349528
hh0191,25FR,heatpumpAirSpace,effConv,4.045360341
hh0192,25FR,heatpumpAirSpace,effConv,4.049429535
hh0193,25FR,heatpumpAirSpace,effConv,4.057561817
hh0194,25FR,heatpumpAirSpace,effConv,4.06
hh0195,25FR,heatpumpAirSpace,effConv,4.06
hh0196,25FR,heatpumpAirSpace,effConv,4.06
hh0197,25FR,heatpumpAirSpace,effConv,4.05349077
hh0198,25FR,heatpumpAirSpace,effConv,4.02008306
hh0199,25FR,heatpumpAirSpace,effConv,4.019279058
hh0200,25FR,heatpumpAirSpace,effConv,4.041291946
hh0201,25FR,heatpumpAirSpace,effConv,4.055935837
hh0202,25FR,heatpumpAirSpace,effConv,4.057561555
hh0203,25FR,heatpumpAirSpace,effConv,4.06
hh0204,25FR,heatpumpAirSpace,effConv,4.06
hh0205,25FR,heatpumpAirSpace,effConv,4.06
hh0206,25FR,heatpumpAirSpace,effConv,4.06
hh0207,25FR,heatpumpAirSpace,effConv,4.06
hh0208,25FR,heatpumpAirSpace,effConv,4.06
hh0209,25FR,heatpumpAirSpace,effConv,4.06
hh0210,25FR,heatpumpAirSpace,effConv,4.06
hh0211,25FR,heatpumpAirSpace,effConv,4.06
hh0212,25FR,heatpumpAirSpace,effConv,4.06
hh0213,25FR,heatpumpAirSpace,effConv,4.06
hh0214,25FR,heatpumpAirSpace,effConv,4.06
hh0215,25FR,heatpumpAirSpace,effConv,4.06
hh0216,25FR,heatpumpAirSpace,effConv,4.06
hh0217,25FR,heatpumpAirSpace,effConv,4.06
hh0218,25FR,heatpumpAirSpace,effConv,4.06
hh0219,25FR,heatpumpAirSpace,effConv,4.06
hh0220,25FR,heatpumpAirSpace,effConv,4.06
hh0221,25FR,heatpumpAirSpace,effConv,4.06
hh0222,25FR,heatpumpAirSpace,effConv,4.06
hh0223,25FR,heatpumpAirSpace,effConv,4.06
hh0224,25FR,heatpumpAirSpace,effConv,4.06
hh0225,25FR,heatpumpAirSpace,effConv,4.06
hh0226,25FR,heatpumpAirSpace,effConv,4.06
hh0227,25FR,heatpumpAirSpace,effConv,4.06
hh0228,25FR,heatpumpAirSpace,effConv,4.06
hh0229,25FR,heatpumpAirSpace,effConv,4.06
hh0230,25FR,heatpumpAirSpace,effConv,4.06
hh0231,25FR,heatpumpAirSpace,effConv,4.06
hh0232,25FR,heatpumpAirSpace,effConv,4.06
hh0233,25FR,heatpumpAirSpace,effConv,4.06
hh0234,25FR,heatpumpAirSpace,effConv,4.06
hh0235,25FR,heatpumpAirSpace,effConv,4.055935837
hh0236,25FR,heatpumpAirSpace,effConv,4.05674909
hh0237,25FR,heatpumpAirSpace,effConv,4.06
hh0238,25FR,heatpumpAirSpace,effConv,4.06
hh0239,25FR,heatpumpAirSpace,effConv,4.06
hh0240,25FR,heatpumpAirSpace,effConv,4.06
hh0241,25FR,heatpumpAirSpace,effConv,4.06
hh0242,25FR,heatpumpAirSpace,effConv,4.06
hh0243,25FR,heatpumpAirSpace,effConv,4.06
hh0244,25FR,heatpumpAirSpace,effConv,4.059187272
hh0245,25FR,heatpumpAirSpace,effConv,4.055935837
hh0246,25FR,heatpumpAirSpace,effConv,4.06
hh0247,25FR,heatpumpAirSpace,effConv,4.06
hh0248,25FR,heatpumpAirSpace,effConv,4.06
hh0249,25FR,heatpumpAirSpace,effConv,4.06
hh0250,25FR,heatpumpAirSpace,effConv,4.06
hh0251,25FR,heatpumpAirSpace,effConv,4.06
hh0252,25FR,heatpumpAirSpace,effConv,4.06
hh0253,25FR,heatpumpAirSpace,effConv,4.06
hh0254,25FR,heatpumpAirSpace,effConv,4.06
hh0255,25FR,heatpumpAirSpace,effConv,4.06
hh0256,25FR,heatpumpAirSpace,effConv,4.06
hh0257,25FR,heatpumpAirSpace,effConv,4.06
hh0258,25FR,heatpumpAirSpace,effConv,4.06
hh0259,25FR,heatpumpAirSpace,effConv,4.06
hh0260,25FR,heatpumpAirSpace,effConv,4.06
hh0261,25FR,heatpumpAirSpace,effConv,4.06
hh0262,25FR,heatpumpAirSpace,effConv,4.06
hh0263,25FR,heatpumpAirSpace,effConv,4.06
hh0264,25FR,heatpumpAirSpace,effConv,4.06
hh0265,25FR,heatpumpAirSpace,effConv,4.06
hh0266,25FR,heatpumpAirSpace,effConv,4.06
hh0267,25FR,heatpumpAirSpace,effConv,4.06
hh0268,25FR,heatpumpAirSpace,effConv,4.06
hh0269,25FR,heatpumpAirSpace,effConv,4.06
hh0270,25FR,heatpumpAirSpace,effConv,4.06
hh0271,25FR,heatpumpAirSpace,effConv,4.06
hh0272,25FR,heatpumpAirSpace,effConv,4.06
hh0273,25FR,heatpumpAirSpace,effConv,4.06
hh0274,25FR,heatpumpAirSpace,effConv,4.058374282
hh0275,25FR,heatpumpAirSpace,effConv,4.051869301
hh0276,25FR,heatpumpAirSpace,effConv,4.06
hh0277,25FR,heatpumpAirSpace,effConv,4.06
hh0278,25FR,heatpumpAirSpace,effConv,4.06
hh0279,25FR,heatpumpAirSpace,effConv,4.06
hh0280,25FR,heatpumpAirSpace,effConv,4.06
hh0281,25FR,heatpumpAirSpace,effConv,4.06
hh0282,25FR,heatpumpAirSpace,effConv,4.06
hh0283,25FR,heatpumpAirSpace,effConv,4.06
hh0284,25FR,heatpumpAirSpace,effConv,4.054309329
hh0285,25FR,heatpumpAirSpace,effConv,4.058374282
hh0286,25FR,heatpumpAirSpace,effConv,4.06
hh0287,25FR,heatpumpAirSpace,effConv,4.06
hh0288,25FR,heatpumpAirSpace,effConv,4.06
hh0289,25FR,heatpumpAirSpace,effConv,4.06
hh0290,25FR,heatpumpAirSpace,effConv,4.06
hh0291,25FR,heatpumpAirSpace,effConv,4.06
hh0292,25FR,heatpumpAirSpace,effConv,4.06
hh0293,25FR,heatpumpAirSpace,effConv,4.06
hh0294,25FR,heatpumpAirSpace,effConv,4.06
hh0295,25FR,heatpumpAirSpace,effConv,4.06
hh0296,25FR,heatpumpAirSpace,effConv,4.06
hh0297,25FR,heatpumpAirSpace,effConv,4.06
hh0298,25FR,heatpumpAirSpace,effConv,4.06
hh0299,25FR,heatpumpAirSpace,effConv,4.06
hh0300,25FR,heatpumpAirSpace,effConv,4.06
hh0301,25FR,heatpumpAirSpace,effConv,4.06
hh0302,25FR,heatpumpAirSpace,effConv,4.055122056
hh0303,25FR,heatpumpAirSpace,effConv,4.056748301
hh0304,25FR,heatpumpAirSpace,effConv,4.058374545
hh0305,25FR,heatpumpAirSpace,effConv,4.06
hh0306,25FR,heatpumpAirSpace,effConv,4.06
hh0307,25FR,heatpumpAirSpace,effConv,4.06
hh0308,25FR,heatpumpAirSpace,effConv,4.046168812
hh0309,25FR,heatpumpAirSpace,effConv,4.039653917
hh0310,25FR,heatpumpAirSpace,effConv,4.02986994
hh0311,25FR,heatpumpAirSpace,effConv,3.951242196
hh0312,25FR,heatpumpAirSpace,effConv,3.911675663
hh0313,25FR,heatpumpAirSpace,effConv,3.875836096
hh0314,25FR,heatpumpAirSpace,effConv,3.950436759
hh0315,25FR,heatpumpAirSpace,effConv,3.983133702
hh0316,25FR,heatpumpAirSpace,effConv,3.985556114
hh0317,25FR,heatpumpAirSpace,effConv,3.966064527
hh0318,25FR,heatpumpAirSpace,effConv,3.908362933
hh0319,25FR,heatpumpAirSpace,effConv,3.899931804
hh0320,25FR,heatpumpAirSpace,effConv,3.9545373
hh0321,25FR,heatpumpAirSpace,effConv,3.98645714
hh0322,25FR,heatpumpAirSpace,effConv,3.989736697
hh0323,25FR,heatpumpAirSpace,effConv,3.98489353
hh0324,25FR,heatpumpAirSpace,effConv,3.97918855
hh0325,25FR,heatpumpAirSpace,effConv,3.864133158
hh0326,25FR,heatpumpAirSpace,effConv,3.895004543
hh0327,25FR,heatpumpAirSpace,effConv,3.951824066
hh0328,25FR,heatpumpAirSpace,effConv,3.967413463
hh0329,25FR,heatpumpAirSpace,effConv,4.002081315
hh0330,25FR,heatpumpAirSpace,effConv,4.04047629
hh0331,25FR,heatpumpAirSpace,effConv,4.026612063
hh0332,25FR,heatpumpAirSpace,effConv,3.917291977
hh0333,25FR,heatpumpAirSpace,effConv,3.850448592
hh0334,25FR,heatpumpAirSpace,effConv,3.847479065
hh0335,25FR,heatpumpAirSpace,effConv,3.900524669
hh0336,25FR,heatpumpAirSpace,effConv,4.023357716
hh0337,25FR,heatpumpAirSpace,effConv,4.029881774
hh0338,25FR,heatpumpAirSpace,effConv,4.052682289
hh0339,25FR,heatpumpAirSpace,effConv,4.025722719
hh0340,25FR,heatpumpAirSpace,effConv,3.999607715
hh0341,25FR,heatpumpAirSpace,effConv,3.95359911
hh0342,25FR,heatpumpAirSpace,effConv,4.011928102
hh0343,25FR,heatpumpAirSpace,effConv,4.020894667
hh0344,25FR,heatpumpAirSpace,effConv,4.051050459
hh0345,25FR,heatpumpAirSpace,effConv,4.058374545
hh0346,25FR,heatpumpAirSpace,effConv,4.058374545
hh0347,25FR,heatpumpAirSpace,effConv,4.06
hh0348,25FR,heatpumpAirSpace,effConv,4.059187272
hh0349,25FR,heatpumpAirSpace,effConv,3.813087563
hh0350,25FR,heatpumpAirSpace,effConv,3.784786833
hh0351,25FR,heatpumpAirSpace,effConv,3.865294005
hh0352,25FR,heatpumpAirSpace,effConv,3.877832892
